Start_Pos	End_Pos	Discriminant_Value	Is_Mosaic
1	192	0.140682	0
2	193	0.140424	0
3	194	0.140168	0
4	195	0.139913	0
5	196	0.139661	0
6	197	0.13941	0
7	198	0.139162	0
8	199	0.138915	0
9	200	0.138671	0
10	201	0.138428	0
11	202	0.138187	0
12	203	0.137948	0
13	204	0.137711	0
14	205	0.137476	0
15	206	0.137243	0
16	207	0.137012	0
17	208	0.136782	0
18	209	0.136555	0
19	210	0.13633	0
20	211	0.136106	0
21	212	0.135884	0
22	213	0.135665	0
23	214	0.135447	0
24	215	0.135231	0
25	216	0.135017	0
26	217	0.134805	0
27	218	0.134595	0
28	219	0.134387	0
29	220	0.134181	0
30	221	0.133977	0
31	222	0.133774	0
32	223	0.133574	0
33	224	0.133375	0
34	225	0.133179	0
35	226	0.132984	0
36	227	0.132791	0
37	228	0.132601	0
38	229	0.132412	0
39	230	0.132225	0
40	231	0.13204	0
41	232	0.131857	0
42	233	0.131675	0
43	234	0.131496	0
44	235	0.131319	0
45	236	0.131143	0
46	237	0.13097	0
47	238	0.130798	0
48	239	0.130629	0
49	240	0.130461	0
50	241	0.130295	0
51	242	0.130131	0
52	243	0.129969	0
53	244	0.129809	0
54	245	0.129651	0
55	246	0.129495	0
56	247	0.129341	0
57	248	0.129189	0
58	249	0.129038	0
59	250	0.12889	0
60	251	0.128743	0
61	252	0.128599	0
62	253	0.128456	0
63	254	0.128315	0
64	255	0.128176	0
65	256	0.128039	0
66	257	0.127904	0
67	258	0.127771	0
68	259	0.12764	0
69	260	0.127511	0
70	261	0.127384	0
71	262	0.127258	0
72	263	0.127135	0
73	264	0.127013	0
74	265	0.126894	0
75	266	0.126776	0
76	267	0.12666	0
77	268	0.126546	0
78	269	0.126435	0
79	270	0.126325	0
80	271	0.126217	0
81	272	0.12611	0
82	273	0.126006	0
83	274	0.125904	0
84	275	0.125804	0
85	276	0.125705	0
86	277	0.125609	0
87	278	0.125514	0
88	279	0.125421	0
89	280	0.125331	0
90	281	0.125242	0
91	282	0.125155	0
92	283	0.12507	0
93	284	0.124987	0
94	285	0.124906	0
95	286	0.124827	0
96	287	0.124749	0
97	288	0.124674	0
98	289	0.124601	0
99	290	0.124529	0
100	291	0.12446	0
101	292	0.124392	0
102	293	0.124326	0
103	294	0.124263	0
104	295	0.124201	0
105	296	0.124141	0
106	297	0.124083	0
107	298	0.124027	0
108	299	0.123972	0
109	300	0.12392	0
110	301	0.12387	0
111	302	0.123822	0
112	303	0.123775	0
113	304	0.123731	0
114	305	0.123688	0
115	306	0.123647	0
116	307	0.123608	0
117	308	0.123572	0
118	309	0.123537	0
119	310	0.123504	0
120	311	0.123473	0
121	312	0.123444	0
122	313	0.123416	0
123	314	0.123391	0
124	315	0.123368	0
125	316	0.123346	0
126	317	0.123327	0
127	318	0.123309	0
128	319	0.123293	0
129	320	0.12328	0
130	321	0.123268	0
131	322	0.123258	0
132	323	0.12325	0
