Start_Pos	End_Pos	Discriminant_Value	Is_Mosaic
1	96	0.145861	0
2	97	0.14561	0
3	98	0.145362	0
4	99	0.145115	0
5	100	0.14487	0
6	101	0.144626	0
7	102	0.144384	0
8	103	0.144143	0
9	104	0.143904	0
10	105	0.143667	0
11	106	0.143431	0
12	107	0.143197	0
13	108	0.142964	0
14	109	0.142733	0
15	110	0.142504	0
16	111	0.142276	0
17	112	0.142049	0
18	113	0.141825	0
19	114	0.141601	0
20	115	0.14138	0
21	116	0.14116	0
22	117	0.140941	0
23	118	0.140725	0
24	119	0.140509	0
25	120	0.140296	0
26	121	0.140084	0
27	122	0.139873	0
28	123	0.139664	0
29	124	0.139457	0
30	125	0.139251	0
31	126	0.139047	0
32	127	0.138845	0
33	128	0.138644	0
34	129	0.138444	0
35	130	0.138247	0
36	131	0.13805	0
37	132	0.137856	0
38	133	0.137663	0
39	134	0.137471	0
40	135	0.137281	0
41	136	0.137093	0
42	137	0.136907	0
43	138	0.136721	0
44	139	0.136538	0
45	140	0.136356	0
46	141	0.136176	0
47	142	0.135997	0
48	143	0.13582	0
49	144	0.135644	0
50	145	0.13547	0
51	146	0.135298	0
52	147	0.135127	0
53	148	0.134958	0
54	149	0.13479	0
55	150	0.134624	0
56	151	0.134459	0
57	152	0.134296	0
58	153	0.134135	0
59	154	0.133975	0
60	155	0.133817	0
61	156	0.133661	0
62	157	0.133506	0
63	158	0.133352	0
64	159	0.1332	0
65	160	0.13305	0
66	161	0.132901	0
67	162	0.132754	0
68	163	0.132609	0
69	164	0.132465	0
70	165	0.132323	0
71	166	0.132182	0
72	167	0.132043	0
73	168	0.131905	0
74	169	0.131769	0
75	170	0.131635	0
76	171	0.131502	0
77	172	0.131371	0
78	173	0.131241	0
79	174	0.131113	0
80	175	0.130987	0
81	176	0.130862	0
82	177	0.130739	0
83	178	0.130617	0
84	179	0.130497	0
85	180	0.130378	0
86	181	0.130261	0
87	182	0.130146	0
88	183	0.130032	0
89	184	0.12992	0
90	185	0.129809	0
91	186	0.1297	0
92	187	0.129593	0
93	188	0.129487	0
94	189	0.129383	0
95	190	0.12928	0
96	191	0.129179	0
97	192	0.129079	0
98	193	0.128981	0
99	194	0.128885	0
100	195	0.12879	0
101	196	0.128697	0
102	197	0.128606	0
103	198	0.128516	0
104	199	0.128427	0
105	200	0.12834	0
106	201	0.128255	0
107	202	0.128171	0
108	203	0.128089	0
109	204	0.128009	0
110	205	0.12793	0
111	206	0.127853	0
112	207	0.127777	0
113	208	0.127703	0
114	209	0.12763	0
115	210	0.127559	0
116	211	0.12749	0
117	212	0.127422	0
118	213	0.127356	0
119	214	0.127291	0
120	215	0.127228	0
121	216	0.127166	0
122	217	0.127107	0
123	218	0.127048	0
124	219	0.126992	0
125	220	0.126936	0
126	221	0.126883	0
127	222	0.126831	0
128	223	0.126781	0
129	224	0.126732	0
130	225	0.126685	0
131	226	0.126639	0
132	227	0.126595	0
133	228	0.126552	0
134	229	0.126512	0
135	230	0.126472	0
136	231	0.126435	0
137	232	0.126398	0
138	233	0.126364	0
139	234	0.126331	0
140	235	0.1263	0
141	236	0.12627	0
142	237	0.126242	0
143	238	0.126215	0
144	239	0.12619	0
145	240	0.126167	0
146	241	0.126145	0
147	242	0.126124	0
148	243	0.126106	0
149	244	0.126089	0
150	245	0.126073	0
151	246	0.126059	0
152	247	0.126047	0
153	248	0.126036	0
154	249	0.126027	0
155	250	0.126019	0
156	251	0.126013	0
157	252	0.126009	0
158	253	0.126006	0
159	254	0.126005	0
160	255	0.126005	0
161	256	0.126007	0
162	257	0.126011	0
163	258	0.126016	0
164	259	0.126022	0
165	260	0.126031	0
166	261	0.12604	0
167	262	0.126052	0
168	263	0.126065	0
169	264	0.12608	0
170	265	0.126096	0
171	266	0.126113	0
172	267	0.126133	0
173	268	0.126154	0
174	269	0.126176	0
175	270	0.1262	0
176	271	0.126226	0
177	272	0.126253	0
178	273	0.126282	0
179	274	0.126313	0
180	275	0.126345	0
181	276	0.126378	0
182	277	0.126414	0
183	278	0.12645	0
184	279	0.126489	0
185	280	0.126529	0
186	281	0.12657	0
187	282	0.126613	0
188	283	0.126658	0
189	284	0.126704	0
190	285	0.126752	0
191	286	0.126802	0
192	287	0.126853	0
193	288	0.126905	0
194	289	0.12696	0
195	290	0.127016	0
196	291	0.127073	0
197	292	0.127132	0
198	293	0.127192	0
199	294	0.127255	0
200	295	0.127318	0
201	296	0.127384	0
202	297	0.127451	0
203	298	0.127348	0
204	299	0.127286	0
205	300	0.127253	0
206	301	0.12724	0
207	302	0.127218	0
208	303	0.127181	0
209	304	0.127128	0
210	305	0.127085	0
211	306	0.127025	0
212	307	0.126925	0
213	308	0.126881	0
214	309	0.126823	0
215	310	0.126741	0
216	311	0.12669	0
217	312	0.126671	0
218	313	0.126645	0
219	314	0.126641	0
220	315	0.126625	0
221	316	0.126606	0
222	317	0.126574	0
223	318	0.126579	0
224	319	0.126603	0
225	320	0.126632	0
226	321	0.126666	0
227	322	0.126725	0
228	323	0.126779	0
229	324	0.126805	0
230	325	0.126831	0
231	326	0.126878	0
232	327	0.126945	0
233	328	0.126996	0
234	329	0.127051	0
235	330	0.12712	0
236	331	0.127168	0
237	332	0.127217	0
238	333	0.127273	0
239	334	0.12733	0
240	335	0.127377	0
241	336	0.127448	0
242	337	0.127505	0
243	338	0.127584	0
244	339	0.127663	0
245	340	0.127727	0
246	341	0.127785	0
247	342	0.127885	0
248	343	0.128034	0
249	344	0.128136	0
250	345	0.128232	0
251	346	0.128305	0
252	347	0.12833	0
253	348	0.12837	0
254	349	0.12841	0
255	350	0.128466	0
256	351	0.128546	0
257	352	0.12861	0
258	353	0.12868	0
259	354	0.12875	0
260	355	0.128824	0
261	356	0.128945	0
262	357	0.129057	0
263	358	0.129161	0
264	359	0.129292	0
265	360	0.129416	0
266	361	0.12954	0
267	362	0.129672	0
268	363	0.129819	0
269	364	0.129973	0
270	365	0.130122	0
271	366	0.130269	0
272	367	0.130437	0
273	368	0.130581	0
274	369	0.130736	0
275	370	0.13089	0
276	371	0.131064	0
277	372	0.131235	0
278	373	0.131511	0
279	374	0.131837	0
280	375	0.132152	0
281	376	0.13245	0
282	377	0.132733	0
283	378	0.132951	0
284	379	0.133161	0
285	380	0.133348	0
286	381	0.133534	0
287	382	0.133742	0
288	383	0.133953	0
289	384	0.134192	0
290	385	0.134452	0
291	386	0.134721	0
292	387	0.135029	0
293	388	0.135348	0
294	389	0.135664	0
295	390	0.135963	0
296	391	0.136211	0
297	392	0.136479	0
298	393	0.136783	0
299	394	0.137115	0
300	395	0.137419	0
301	396	0.137726	0
302	397	0.138004	0
303	398	0.138277	0
304	399	0.138547	0
305	400	0.138835	0
306	401	0.139087	0
307	402	0.139336	0
308	403	0.139599	0
309	404	0.139885	0
310	405	0.140188	0
311	406	0.140487	0
312	407	0.140769	0
313	408	0.141045	0
314	409	0.141301	0
315	410	0.141528	0
316	411	0.141766	0
317	412	0.142022	0
318	413	0.142279	0
319	414	0.142535	0
320	415	0.142783	0
321	416	0.143023	0
322	417	0.143296	0
323	418	0.143535	0
324	419	0.143768	0
325	420	0.144061	0
326	421	0.14435	0
327	422	0.144577	0
328	423	0.14481	0
329	424	0.145102	0
330	425	0.145425	0
331	426	0.145709	0
332	427	0.146042	0
333	428	0.146368	0
334	429	0.1467	0
335	430	0.147067	0
336	431	0.14743	0
337	432	0.147796	0
338	433	0.148223	0
339	434	0.148615	0
340	435	0.148951	0
341	436	0.14933	0
342	437	0.14975	0
343	438	0.150126	0
344	439	0.150501	0
345	440	0.150941	0
346	441	0.151349	0
347	442	0.151814	0
348	443	0.15229	0
349	444	0.152776	0
350	445	0.153225	0
351	446	0.153654	0
352	447	0.154065	0
353	448	0.154468	0
354	449	0.154866	0
355	450	0.155262	0
356	451	0.155745	0
357	452	0.15621	0
358	453	0.156666	0
359	454	0.157143	0
360	455	0.157626	0
361	456	0.158095	0
362	457	0.158619	0
363	458	0.159143	0
364	459	0.159659	0
365	460	0.160187	0
366	461	0.160776	0
367	462	0.16135	0
368	463	0.161889	0
369	464	0.162458	0
370	465	0.16304	0
371	466	0.163617	0
372	467	0.164193	0
373	468	0.16474	0
374	469	0.16484	0
375	470	0.16492	0
376	471	0.165004	0
377	472	0.165095	0
378	473	0.165184	0
379	474	0.165231	0
380	475	0.16528	0
381	476	0.165338	0
382	477	0.165392	0
383	478	0.165424	0
384	479	0.165508	0
385	480	0.165625	0
386	481	0.165711	0
387	482	0.16579	0
388	483	0.165898	0
389	484	0.166051	0
390	485	0.166205	0
391	486	0.166341	0
392	487	0.166458	0
393	488	0.166587	0
394	489	0.166726	0
395	490	0.166849	0
396	491	0.16698	0
397	492	0.167104	0
398	493	0.167218	0
399	494	0.167317	0
400	495	0.167409	0
401	496	0.167519	0
402	497	0.167639	0
403	498	0.167787	0
404	499	0.167927	0
405	500	0.168074	0
406	501	0.16821	0
407	502	0.168352	0
408	503	0.168509	0
409	504	0.168642	0
410	505	0.168775	0
411	506	0.168917	0
412	507	0.16907	0
413	508	0.169211	0
414	509	0.169352	0
415	510	0.169499	0
416	511	0.169658	0
417	512	0.169841	0
418	513	0.170004	0
419	514	0.170187	0
420	515	0.170373	0
421	516	0.170558	0
422	517	0.170715	0
423	518	0.170897	0
424	519	0.171066	0
425	520	0.171236	0
426	521	0.171302	0
427	522	0.171387	0
428	523	0.171451	0
429	524	0.17149	0
430	525	0.171449	0
431	526	0.171431	0
432	527	0.171458	0
433	528	0.171467	0
434	529	0.171474	0
435	530	0.171495	0
436	531	0.17152	0
437	532	0.171534	0
438	533	0.171505	0
439	534	0.171482	0
440	535	0.171505	0
441	536	0.17151	0
442	537	0.171527	0
443	538	0.171538	0
444	539	0.171558	0
445	540	0.171543	0
446	541	0.171496	0
447	542	0.171458	0
448	543	0.171409	0
449	544	0.171366	0
450	545	0.171323	0
451	546	0.171259	0
452	547	0.171192	0
453	548	0.171115	0
454	549	0.171047	0
455	550	0.170931	0
456	551	0.170803	0
457	552	0.170704	0
458	553	0.170612	0
459	554	0.170542	0
460	555	0.17048	0
461	556	0.170386	0
462	557	0.170257	0
463	558	0.170117	0
464	559	0.169975	0
465	560	0.169823	0
466	561	0.169714	0
467	562	0.169604	0
468	563	0.169469	0
469	564	0.169316	0
470	565	0.16912	0
471	566	0.168916	0
472	567	0.16871	0
473	568	0.168524	0
474	569	0.168316	0
475	570	0.168098	0
476	571	0.167861	0
477	572	0.167632	0
478	573	0.167401	0
479	574	0.167172	0
480	575	0.166885	0
481	576	0.166558	0
482	577	0.16627	0
483	578	0.16599	0
484	579	0.165666	0
485	580	0.165258	0
486	581	0.164836	0
487	582	0.164435	0
488	583	0.164048	0
489	584	0.163673	0
490	585	0.163282	0
491	586	0.162905	0
492	587	0.162527	0
493	588	0.162156	0
494	589	0.161807	0
495	590	0.161508	0
496	591	0.161212	0
497	592	0.160856	0
498	593	0.160499	0
499	594	0.160135	0
500	595	0.159739	0
501	596	0.159356	0
502	597	0.158957	0
503	598	0.158542	0
504	599	0.158124	0
505	600	0.157711	0
506	601	0.1573	0
507	602	0.156907	0
508	603	0.156498	0
509	604	0.156079	0
510	605	0.15568	0
511	606	0.15546	0
512	607	0.155258	0
513	608	0.155018	0
514	609	0.154757	0
515	610	0.154493	0
516	611	0.154212	0
517	612	0.15391	0
518	613	0.153635	0
519	614	0.153341	0
520	615	0.153082	0
521	616	0.152833	0
522	617	0.152658	0
523	618	0.152497	0
524	619	0.152349	0
525	620	0.152206	0
526	621	0.152107	0
527	622	0.152011	0
528	623	0.151879	0
529	624	0.151752	0
530	625	0.151632	0
531	626	0.151525	0
532	627	0.151459	0
533	628	0.151382	0
534	629	0.151267	0
535	630	0.15115	0
536	631	0.151047	0
537	632	0.15097	0
538	633	0.150902	0
539	634	0.150814	0
540	635	0.150691	0
541	636	0.150573	0
542	637	0.150449	0
543	638	0.150288	0
544	639	0.15011	0
545	640	0.149885	0
546	641	0.149668	0
547	642	0.149465	0
548	643	0.149258	0
549	644	0.149095	0
550	645	0.14896	0
551	646	0.148828	0
552	647	0.148704	0
553	648	0.148556	0
554	649	0.148387	0
555	650	0.148234	0
556	651	0.148016	0
557	652	0.147806	0
558	653	0.147604	0
559	654	0.147385	0
560	655	0.147189	0
561	656	0.147027	0
562	657	0.14687	0
563	658	0.146707	0
564	659	0.146548	0
565	660	0.146414	0
566	661	0.146233	0
567	662	0.146086	0
568	663	0.145965	0
569	664	0.145823	0
570	665	0.145719	0
571	666	0.145634	0
572	667	0.145494	0
573	668	0.145382	0
574	669	0.145291	0
575	670	0.14524	0
576	671	0.145206	0
577	672	0.145191	0
578	673	0.145154	0
579	674	0.145115	0
580	675	0.145062	0
581	676	0.145017	0
582	677	0.144923	0
583	678	0.144829	0
584	679	0.144715	0
585	680	0.144629	0
586	681	0.144584	0
587	682	0.144548	0
588	683	0.144524	0
589	684	0.144493	0
590	685	0.14445	0
591	686	0.144423	0
592	687	0.144386	0
593	688	0.144372	0
594	689	0.14438	0
595	690	0.144369	0
596	691	0.144431	0
597	692	0.144459	0
598	693	0.144426	0
599	694	0.144447	0
600	695	0.144431	0
601	696	0.144438	0
602	697	0.14439	0
603	698	0.144292	0
604	699	0.14421	0
605	700	0.144189	0
606	701	0.144152	0
607	702	0.143976	0
608	703	0.143774	0
609	704	0.143567	0
610	705	0.143386	0
611	706	0.143208	0
612	707	0.143087	0
613	708	0.142966	0
614	709	0.142859	0
615	710	0.142775	0
616	711	0.14265	0
617	712	0.142505	0
618	713	0.142375	0
619	714	0.142219	0
620	715	0.142022	0
621	716	0.141815	0
622	717	0.1416	0
623	718	0.141408	0
624	719	0.141214	0
625	720	0.14103	0
626	721	0.140827	0
627	722	0.14062	0
628	723	0.140416	0
629	724	0.140226	0
630	725	0.140044	0
631	726	0.139864	0
632	727	0.139727	0
633	728	0.139585	0
634	729	0.139422	0
635	730	0.139284	0
636	731	0.139175	0
637	732	0.13907	0
638	733	0.138971	0
639	734	0.13891	0
640	735	0.138865	0
641	736	0.138841	0
642	737	0.13886	0
643	738	0.138899	0
644	739	0.138926	0
645	740	0.13897	0
646	741	0.139001	0
647	742	0.139034	0
648	743	0.139082	0
649	744	0.13915	0
650	745	0.139218	0
651	746	0.139262	0
652	747	0.139363	0
653	748	0.139472	0
654	749	0.139611	0
655	750	0.139792	0
656	751	0.139969	0
657	752	0.140158	0
658	753	0.140316	0
659	754	0.140493	0
660	755	0.140668	0
661	756	0.140848	0
662	757	0.141061	0
663	758	0.141285	0
664	759	0.141483	0
665	760	0.141712	0
666	761	0.14195	0
667	762	0.142188	0
668	763	0.14248	0
669	764	0.142791	0
