Start_Pos	End_Pos	Discriminant_Value	Is_Mosaic
1	192	0.118958	0
2	193	0.119377	0
3	194	0.119792	0
4	195	0.120201	0
5	196	0.120606	0
6	197	0.121005	0
7	198	0.1214	0
8	199	0.12179	0
9	200	0.122174	0
10	201	0.122554	0
11	202	0.122929	0
12	203	0.123298	0
13	204	0.123663	0
14	205	0.124023	0
15	206	0.124378	0
16	207	0.124728	0
17	208	0.125073	0
18	209	0.125413	0
19	210	0.125748	0
20	211	0.126079	0
21	212	0.126404	0
22	213	0.126724	0
23	214	0.127039	0
24	215	0.12735	0
25	216	0.127655	0
26	217	0.127955	0
27	218	0.128251	0
28	219	0.128541	0
29	220	0.128827	0
30	221	0.129108	0
31	222	0.129383	0
32	223	0.129654	0
33	224	0.12992	0
34	225	0.13018	0
35	226	0.130436	0
36	227	0.130687	0
37	228	0.130933	0
38	229	0.131174	0
39	230	0.13141	0
40	231	0.131641	0
41	232	0.131867	0
42	233	0.132088	0
43	234	0.132304	0
44	235	0.132516	0
45	236	0.132722	0
46	237	0.132923	0
47	238	0.133119	0
48	239	0.133311	0
49	240	0.133497	0
50	241	0.133679	0
51	242	0.133855	0
52	243	0.134027	0
53	244	0.134193	0
54	245	0.134355	0
55	246	0.134512	0
56	247	0.134664	0
57	248	0.13481	0
58	249	0.134952	0
59	250	0.135089	0
60	251	0.135221	0
61	252	0.135348	0
62	253	0.13547	0
63	254	0.135587	0
64	255	0.135699	0
65	256	0.135806	0
66	257	0.135908	0
67	258	0.136006	0
68	259	0.136098	0
69	260	0.136185	0
70	261	0.136268	0
71	262	0.136345	0
72	263	0.136417	0
73	264	0.136485	0
74	265	0.136547	0
75	266	0.136605	0
76	267	0.136658	0
77	268	0.136705	0
78	269	0.136748	0
79	270	0.136786	0
80	271	0.136819	0
81	272	0.136846	0
82	273	0.136869	0
83	274	0.136887	0
84	275	0.1369	0
85	276	0.136908	0
86	277	0.136911	0
87	278	0.136909	0
88	279	0.136903	0
89	280	0.136891	0
90	281	0.136874	0
91	282	0.136852	0
92	283	0.136826	0
93	284	0.136794	0
94	285	0.136757	0
95	286	0.136716	0
96	287	0.136669	0
97	288	0.136618	0
98	289	0.136562	0
99	290	0.1365	0
100	291	0.136434	0
101	292	0.136363	0
102	293	0.136286	0
103	294	0.136118	0
104	295	0.135932	0
105	296	0.135718	0
106	297	0.135526	0
107	298	0.135335	0
108	299	0.135104	0
109	300	0.13487	0
110	301	0.134613	0
111	302	0.134334	0
112	303	0.134006	0
113	304	0.133642	0
114	305	0.13327	0
115	306	0.132907	0
116	307	0.132538	0
117	308	0.13217	0
118	309	0.131797	0
119	310	0.131429	0
120	311	0.131063	0
121	312	0.130672	0
122	313	0.130262	0
123	314	0.129876	0
124	315	0.129472	0
125	316	0.129057	0
126	317	0.128686	0
127	318	0.128338	0
128	319	0.127965	0
129	320	0.127612	0
130	321	0.127266	0
131	322	0.126874	0
132	323	0.126487	0
133	324	0.126095	0
134	325	0.125738	0
135	326	0.125401	0
136	327	0.125094	0
137	328	0.124816	0
138	329	0.124534	0
139	330	0.124251	0
140	331	0.123982	0
141	332	0.123721	0
142	333	0.12349	0
143	334	0.123286	0
144	335	0.123093	0
145	336	0.122898	0
146	337	0.122734	0
147	338	0.122566	0
148	339	0.122432	0
149	340	0.12227	0
150	341	0.122075	0
151	342	0.12186	0
152	343	0.121652	0
153	344	0.121475	0
154	345	0.121333	0
155	346	0.12118	0
156	347	0.120992	0
157	348	0.120775	0
