Start_Pos	End_Pos	Discriminant_Value	Is_Mosaic
1	384	0.114004	0
2	385	0.114232	0
3	386	0.114459	0
4	387	0.114685	0
5	388	0.114911	0
6	389	0.115135	0
7	390	0.115359	0
8	391	0.115582	0
9	392	0.115804	0
10	393	0.116026	0
11	394	0.116246	0
12	395	0.116466	0
13	396	0.116685	0
14	397	0.116903	0
15	398	0.11712	0
16	399	0.117337	0
17	400	0.117552	0
18	401	0.117767	0
19	402	0.117981	0
20	403	0.118194	0
21	404	0.118407	0
22	405	0.118618	0
23	406	0.118829	0
24	407	0.119039	0
25	408	0.119248	0
26	409	0.119457	0
27	410	0.119664	0
28	411	0.119871	0
29	412	0.120077	0
30	413	0.120282	0
31	414	0.120487	0
32	415	0.12069	0
33	416	0.120893	0
34	417	0.121095	0
35	418	0.121296	0
36	419	0.121496	0
37	420	0.121696	0
38	421	0.121895	0
39	422	0.122092	0
40	423	0.12229	0
41	424	0.122486	0
42	425	0.122681	0
43	426	0.122876	0
44	427	0.12307	0
45	428	0.123263	0
46	429	0.123455	0
47	430	0.123646	0
48	431	0.123837	0
49	432	0.124027	0
50	433	0.124216	0
51	434	0.124404	0
52	435	0.124591	0
53	436	0.124778	0
54	437	0.124964	0
55	438	0.125149	0
56	439	0.125333	0
57	440	0.125516	0
58	441	0.125699	0
59	442	0.12588	0
60	443	0.126061	0
61	444	0.126241	0
62	445	0.126421	0
63	446	0.126599	0
64	447	0.126777	0
65	448	0.126954	0
66	449	0.12713	0
67	450	0.127305	0
68	451	0.127479	0
69	452	0.127653	0
70	453	0.127826	0
71	454	0.127998	0
72	455	0.128169	0
73	456	0.128339	0
74	457	0.128509	0
75	458	0.128678	0
76	459	0.128846	0
77	460	0.129013	0
78	461	0.129179	0
79	462	0.129345	0
80	463	0.129509	0
81	464	0.129673	0
82	465	0.129836	0
83	466	0.129999	0
84	467	0.13016	0
85	468	0.130321	0
86	469	0.130481	0
87	470	0.13064	0
88	471	0.130798	0
89	472	0.130955	0
90	473	0.131112	0
91	474	0.131268	0
92	475	0.131423	0
93	476	0.131577	0
94	477	0.131731	0
95	478	0.131883	0
96	479	0.132035	0
97	480	0.132186	0
98	481	0.132336	0
99	482	0.132485	0
100	483	0.132634	0
101	484	0.132782	0
102	485	0.132929	0
103	486	0.133075	0
104	487	0.13322	0
105	488	0.133365	0
106	489	0.133508	0
107	490	0.133651	0
108	491	0.133793	0
109	492	0.133935	0
110	493	0.134075	0
111	494	0.134215	0
112	495	0.134354	0
