Start_Pos	End_Pos	Discriminant_Value	Is_Mosaic
1	384	0.108397	0
2	385	0.108713	0
3	386	0.109029	0
4	387	0.109343	0
5	388	0.109656	0
6	389	0.109968	0
7	390	0.110278	0
8	391	0.110588	0
9	392	0.110897	0
10	393	0.111205	0
11	394	0.111512	0
12	395	0.111817	0
13	396	0.112122	0
14	397	0.112425	0
15	398	0.112728	0
16	399	0.113029	0
17	400	0.11333	0
18	401	0.113629	0
19	402	0.113927	0
20	403	0.114224	0
21	404	0.11452	0
22	405	0.114816	0
23	406	0.11511	0
24	407	0.115403	0
25	408	0.115695	0
26	409	0.115985	0
27	410	0.116275	0
28	411	0.116564	0
29	412	0.116852	0
30	413	0.117138	0
31	414	0.117424	0
32	415	0.117709	0
33	416	0.117992	0
34	417	0.118275	0
35	418	0.118556	0
36	419	0.118836	0
37	420	0.119116	0
38	421	0.119394	0
39	422	0.119671	0
40	423	0.119947	0
41	424	0.120222	0
42	425	0.120497	0
43	426	0.120769	0
44	427	0.121041	0
45	428	0.121312	0
46	429	0.121582	0
47	430	0.121851	0
48	431	0.122119	0
49	432	0.122385	0
50	433	0.122651	0
51	434	0.122916	0
52	435	0.123179	0
53	436	0.123441	0
54	437	0.123703	0
55	438	0.123963	0
56	439	0.124223	0
57	440	0.124481	0
58	441	0.124738	0
59	442	0.124994	0
60	443	0.125249	0
61	444	0.125503	0
62	445	0.125756	0
63	446	0.126008	0
64	447	0.126259	0
65	448	0.126509	0
66	449	0.126758	0
67	450	0.127005	0
68	451	0.127252	0
69	452	0.127498	0
70	453	0.127742	0
71	454	0.127986	0
72	455	0.128228	0
73	456	0.12847	0
74	457	0.12871	0
75	458	0.128949	0
76	459	0.129188	0
77	460	0.129425	0
78	461	0.129661	0
79	462	0.129896	0
80	463	0.13013	0
81	464	0.130363	0
82	465	0.130595	0
83	466	0.130826	0
84	467	0.131056	0
85	468	0.131284	0
86	469	0.131512	0
87	470	0.131739	0
88	471	0.131964	0
89	472	0.132189	0
90	473	0.132412	0
91	474	0.132635	0
92	475	0.132856	0
93	476	0.133077	0
94	477	0.133296	0
95	478	0.133514	0
96	479	0.133731	0
97	480	0.133947	0
98	481	0.134162	0
99	482	0.134377	0
100	483	0.134589	0
101	484	0.134801	0
102	485	0.135012	0
103	486	0.135253	0
104	487	0.135488	0
105	488	0.135725	0
106	489	0.135988	0
107	490	0.136234	0
108	491	0.13644	0
109	492	0.136641	0
110	493	0.136824	0
111	494	0.137028	0
112	495	0.137208	0
113	496	0.137396	0
114	497	0.137558	0
115	498	0.137718	0
116	499	0.137898	0
117	500	0.138065	0
118	501	0.138223	0
119	502	0.138379	0
120	503	0.138535	0
121	504	0.138678	0
122	505	0.138823	0
123	506	0.138994	0
124	507	0.139173	0
