Start_Pos	End_Pos	Discriminant_Value	Is_Mosaic
1	96	0.110502	0
2	97	0.111329	0
3	98	0.112144	0
4	99	0.112948	0
5	100	0.113742	0
6	101	0.114525	0
7	102	0.115296	0
8	103	0.116058	0
9	104	0.116808	0
10	105	0.117547	0
11	106	0.118276	0
12	107	0.118993	0
13	108	0.1197	0
14	109	0.120396	0
15	110	0.121081	0
16	111	0.121756	0
17	112	0.122419	0
18	113	0.123072	0
19	114	0.123714	0
20	115	0.124345	0
21	116	0.124965	0
22	117	0.125574	0
23	118	0.126172	0
24	119	0.12676	0
25	120	0.127337	0
26	121	0.127903	0
27	122	0.128458	0
28	123	0.129002	0
29	124	0.129535	0
30	125	0.130058	0
31	126	0.13057	0
32	127	0.13107	0
33	128	0.13156	0
34	129	0.13204	0
35	130	0.132508	0
36	131	0.132965	0
37	132	0.133412	0
38	133	0.133848	0
39	134	0.134273	0
40	135	0.134687	0
41	136	0.13509	0
42	137	0.135483	0
43	138	0.135864	0
44	139	0.136235	0
45	140	0.136595	0
46	141	0.136944	0
47	142	0.137282	0
48	143	0.13761	0
49	144	0.137926	0
50	145	0.138232	0
51	146	0.138527	0
52	147	0.138811	0
53	148	0.139425	0
54	149	0.140108	0
55	150	0.140722	0
56	151	0.141443	0
57	152	0.142056	0
58	153	0.142526	0
59	154	0.142978	0
60	155	0.143345	0
61	156	0.143756	0
62	157	0.144099	0
63	158	0.144434	0
64	159	0.144605	0
65	160	0.144683	0
66	161	0.144828	0
67	162	0.144926	0
68	163	0.144944	0
69	164	0.144848	0
70	165	0.144697	0
71	166	0.144546	0
72	167	0.144247	0
73	168	0.143928	0
74	169	0.143729	0
75	170	0.143511	0
76	171	0.14325	0
77	172	0.142887	0
78	173	0.142511	0
79	174	0.14202	0
80	175	0.141447	0
81	176	0.140935	0
82	177	0.140614	0
83	178	0.14035	0
84	179	0.14007	0
85	180	0.139767	0
86	181	0.139453	0
87	182	0.139098	0
88	183	0.138696	0
89	184	0.138379	0
90	185	0.138083	0
91	186	0.137727	0
92	187	0.137345	0
93	188	0.136905	0
94	189	0.136378	0
95	190	0.135833	0
96	191	0.135247	0
97	192	0.134612	0
98	193	0.134014	0
99	194	0.133419	0
100	195	0.132838	0
101	196	0.132272	0
102	197	0.131562	0
103	198	0.130798	0
104	199	0.130054	0
105	200	0.129302	0
106	201	0.12861	0
107	202	0.127876	0
108	203	0.127253	0
109	204	0.126635	0
110	205	0.126044	0
111	206	0.125517	0
112	207	0.124964	0
113	208	0.124426	0
114	209	0.12398	0
115	210	0.123666	0
116	211	0.123498	0
117	212	0.123437	0
118	213	0.123342	0
119	214	0.123239	0
120	215	0.123261	0
121	216	0.123198	0
122	217	0.123303	0
123	218	0.123453	0
124	219	0.12371	0
125	220	0.123989	0
126	221	0.124288	0
127	222	0.124669	0
128	223	0.125074	0
129	224	0.125532	0
130	225	0.126022	0
131	226	0.12635	0
132	227	0.126588	0
133	228	0.126892	0
134	229	0.127324	0
135	230	0.127699	0
136	231	0.128036	0
137	232	0.128392	0
138	233	0.128824	0
139	234	0.129447	0
140	235	0.1301	0
141	236	0.130851	0
142	237	0.131708	0
143	238	0.132647	0
144	239	0.133495	0
145	240	0.13431	0
146	241	0.135105	0
147	242	0.135932	0
148	243	0.136739	0
149	244	0.13765	0
150	245	0.138458	0
151	246	0.139332	0
152	247	0.140099	0
153	248	0.140972	0
154	249	0.141856	0
155	250	0.142698	0
156	251	0.143615	0
157	252	0.144416	0
158	253	0.14526	0
159	254	0.145956	0
160	255	0.146751	0
161	256	0.147534	0
162	257	0.148346	0
163	258	0.149211	0
164	259	0.15002	0
165	260	0.15087	0
166	261	0.151724	0
167	262	0.152602	0
168	263	0.153506	0
169	264	0.154411	0
170	265	0.155227	0
171	266	0.156091	0
172	267	0.157016	0
173	268	0.158315	0
174	269	0.159457	0
175	270	0.160666	0
176	271	0.161897	0
177	272	0.163135	0
178	273	0.1641	0
179	274	0.164841	0
180	275	0.1656	0
181	276	0.166251	0
182	277	0.166876	0
183	278	0.167498	0
184	279	0.168078	0
185	280	0.168642	0
186	281	0.169084	0
187	282	0.169444	0
188	283	0.169713	0
189	284	0.169825	0
190	285	0.169885	0
191	286	0.169841	0
192	287	0.169878	0
193	288	0.169967	0
194	289	0.16997	0
195	290	0.169816	0
196	291	0.169508	0
197	292	0.169195	0
198	293	0.168805	0
199	294	0.168439	0
200	295	0.168183	0
201	296	0.167859	0
202	297	0.167504	0
203	298	0.167021	0
204	299	0.166349	0
205	300	0.165653	0
206	301	0.164876	0
207	302	0.164013	0
208	303	0.163152	0
209	304	0.162401	0
210	305	0.161627	0
211	306	0.160763	0
212	307	0.159822	0
213	308	0.158656	0
214	309	0.157472	0
215	310	0.15643	0
216	311	0.155335	0
217	312	0.15436	0
218	313	0.153213	0
219	314	0.151992	0
220	315	0.150532	0
221	316	0.149036	0
222	317	0.14756	0
223	318	0.146112	0
224	319	0.144791	0
225	320	0.143337	0
226	321	0.141852	0
227	322	0.140515	0
228	323	0.139225	0
229	324	0.13786	0
230	325	0.136382	0
231	326	0.134969	0
232	327	0.133707	0
233	328	0.132439	0
234	329	0.131208	0
235	330	0.129908	0
236	331	0.128371	0
237	332	0.12678	0
238	333	0.125213	0
239	334	0.123665	0
240	335	0.122169	0
241	336	0.120585	0
242	337	0.118724	0
243	338	0.116892	0
244	339	0.115192	0
245	340	0.113452	0
246	341	0.111644	0
247	342	0.109896	0
248	343	0.108158	0
249	344	0.106481	0
250	345	0.10481	0
251	346	0.103232	0
252	347	0.101669	0
253	348	0.10021	0
254	349	0.0987121	0
255	350	0.0973679	0
256	351	0.0960099	0
257	352	0.0946376	0
258	353	0.093199	0
259	354	0.0916131	0
260	355	0.0902024	0
261	356	0.0888869	0
262	357	0.0877152	0
263	358	0.0866048	0
264	359	0.0856017	0
265	360	0.0846929	0
266	361	0.0839648	0
267	362	0.0831679	0
268	363	0.0823749	0
269	364	0.0814577	0
270	365	0.0807238	0
271	366	0.080057	0
272	367	0.079509	0
273	368	0.0790507	0
274	369	0.078799	0
275	370	0.0788076	0
276	371	0.0785519	0
277	372	0.0784171	0
278	373	0.0783334	0
279	374	0.0781922	0
280	375	0.0779046	0
281	376	0.0777862	0
282	377	0.0779499	0
283	378	0.0782593	0
284	379	0.0786478	0
285	380	0.0792174	0
286	381	0.0799509	0
287	382	0.0808464	0
288	383	0.0816303	0
289	384	0.0824784	0
290	385	0.0834625	0
291	386	0.0845717	0
292	387	0.0858234	0
293	388	0.0870532	0
294	389	0.0884729	0
295	390	0.089789	0
296	391	0.0908185	0
297	392	0.0917944	0
298	393	0.0928774	0
299	394	0.0940779	0
300	395	0.0954236	0
301	396	0.0967473	0
302	397	0.0980267	0
303	398	0.09928	0
304	399	0.10062	0
305	400	0.10188	0
306	401	0.103188	0
307	402	0.104571	0
308	403	0.106053	0
309	404	0.107716	0
310	405	0.109443	0
311	406	0.111126	0
312	407	0.112787	0
313	408	0.11446	0
314	409	0.11607	0
315	410	0.117598	0
316	411	0.119469	0
317	412	0.121384	0
318	413	0.123193	0
319	414	0.125111	0
320	415	0.126826	0
321	416	0.128614	0
322	417	0.130316	0
323	418	0.132193	0
324	419	0.134094	0
325	420	0.136016	0
326	421	0.137945	0
327	422	0.139912	0
328	423	0.141904	0
329	424	0.143923	0
330	425	0.145726	0
