Start_Pos	End_Pos	Discriminant_Value	Is_Mosaic
1	192	0.129215	0
2	193	0.127889	0
3	194	0.126626	0
4	195	0.125426	0
5	196	0.124289	0
6	197	0.123216	0
7	198	0.122205	0
8	199	0.121258	0
9	200	0.120375	0
10	201	0.119554	0
11	202	0.118797	0
12	203	0.118103	0
13	204	0.117231	0
14	205	0.116375	0
15	206	0.11592	0
16	207	0.115495	0
17	208	0.115384	0
18	209	0.115371	0
19	210	0.115446	0
20	211	0.115415	0
21	212	0.115375	0
22	213	0.11558	0
23	214	0.115874	0
24	215	0.116248	0
25	216	0.116675	0
26	217	0.117446	0
27	218	0.118602	0
28	219	0.119807	0
29	220	0.120949	0
30	221	0.122259	0
31	222	0.123571	0
32	223	0.124713	0
33	224	0.125431	0
34	225	0.126016	0
35	226	0.126464	0
36	227	0.127305	0
37	228	0.12823	0
38	229	0.128684	0
39	230	0.129354	0
40	231	0.129654	0
41	232	0.129521	0
42	233	0.129534	0
43	234	0.129619	0
44	235	0.130202	0
45	236	0.130689	0
46	237	0.131243	0
47	238	0.131921	0
48	239	0.132727	0
49	240	0.133699	0
50	241	0.134598	0
51	242	0.135597	0
52	243	0.136737	0
53	244	0.137632	0
54	245	0.138528	0
55	246	0.139467	0
56	247	0.140432	0
57	248	0.141542	0
58	249	0.142869	0
59	250	0.143935	0
60	251	0.144798	0
61	252	0.145667	0
62	253	0.146113	0
63	254	0.146552	0
64	255	0.147179	0
65	256	0.147456	0
66	257	0.147852	0
67	258	0.147904	0
68	259	0.14783	0
69	260	0.147743	0
70	261	0.147649	0
71	262	0.147576	0
72	263	0.147219	0
73	264	0.146751	0
74	265	0.146211	0
75	266	0.145213	0
76	267	0.144249	0
77	268	0.143579	0
78	269	0.142738	0
79	270	0.142084	0
80	271	0.141467	0
81	272	0.14121	0
82	273	0.14127	0
83	274	0.141438	0
84	275	0.141663	0
85	276	0.141928	0
86	277	0.142375	0
87	278	0.143007	0
88	279	0.143953	0
89	280	0.145117	0
90	281	0.146206	0
91	282	0.147217	0
92	283	0.147938	0
93	284	0.148579	0
94	285	0.148939	0
95	286	0.148976	0
96	287	0.148741	0
97	288	0.148079	0
98	289	0.147472	0
99	290	0.146734	0
100	291	0.145839	0
101	292	0.144942	0
102	293	0.1443	0
103	294	0.143781	0
104	295	0.143276	0
105	296	0.142744	0
106	297	0.14244	0
107	298	0.142235	0
108	299	0.142093	0
109	300	0.142248	0
110	301	0.142306	0
111	302	0.142642	0
112	303	0.142794	0
113	304	0.143152	0
114	305	0.143643	0
115	306	0.144353	0
116	307	0.144749	0
117	308	0.146144	0
118	309	0.146586	0
119	310	0.145982	0
120	311	0.144706	0
121	312	0.142968	0
122	313	0.140895	0
123	314	0.138049	0
124	315	0.134923	0
125	316	0.131473	0
126	317	0.128093	0
127	318	0.124675	0
128	319	0.121295	0
129	320	0.118287	0
130	321	0.115371	0
131	322	0.112629	0
132	323	0.110084	0
133	324	0.108018	0
134	325	0.106299	0
135	326	0.105129	0
136	327	0.104561	0
137	328	0.104523	0
138	329	0.10496	0
139	330	0.106383	0
140	331	0.106389	0
141	332	0.106559	0
142	333	0.106935	0
143	334	0.10733	0
144	335	0.107765	0
145	336	0.108209	0
146	337	0.108891	0
147	338	0.109642	0
148	339	0.110354	0
149	340	0.11117	0
150	341	0.111994	0
151	342	0.113048	0
152	343	0.113621	0
153	344	0.114272	0
154	345	0.115076	0
155	346	0.115919	0
156	347	0.116648	0
157	348	0.11716	0
158	349	0.117749	0
159	350	0.118295	0
160	351	0.118794	0
161	352	0.119319	0
162	353	0.119623	0
163	354	0.119897	0
164	355	0.119768	0
165	356	0.119604	0
166	357	0.119588	0
167	358	0.119653	0
168	359	0.119537	0
169	360	0.119284	0
170	361	0.118985	0
171	362	0.118695	0
172	363	0.118278	0
173	364	0.118121	0
174	365	0.11803	0
175	366	0.117991	0
176	367	0.117857	0
177	368	0.117586	0
178	369	0.117009	0
179	370	0.116456	0
180	371	0.115708	0
181	372	0.114948	0
182	373	0.114288	0
183	374	0.113604	0
184	375	0.112955	0
185	376	0.112266	0
186	377	0.111746	0
187	378	0.111706	0
188	379	0.112009	0
189	380	0.112559	0
190	381	0.112787	0
191	382	0.113403	0
192	383	0.114154	0
193	384	0.115258	0
194	385	0.116413	0
195	386	0.117505	0
196	387	0.118763	0
197	388	0.11984	0
198	389	0.120895	0
199	390	0.121848	0
200	391	0.122756	0
201	392	0.12355	0
202	393	0.123804	0
203	394	0.12414	0
204	395	0.124687	0
205	396	0.125474	0
206	397	0.126192	0
207	398	0.126954	0
208	399	0.127962	0
209	400	0.129178	0
210	401	0.130273	0
211	402	0.130972	0
212	403	0.131639	0
213	404	0.132931	0
214	405	0.133909	0
215	406	0.134978	0
216	407	0.135949	0
217	408	0.136868	0
218	409	0.137847	0
219	410	0.138412	0
220	411	0.13878	0
221	412	0.13871	0
222	413	0.138428	0
223	414	0.137798	0
224	415	0.137249	0
225	416	0.137185	0
226	417	0.13748	0
227	418	0.137895	0
228	419	0.137946	0
229	420	0.138086	0
230	421	0.138485	0
231	422	0.138823	0
232	423	0.139059	0
233	424	0.139341	0
234	425	0.139636	0
235	426	0.139714	0
236	427	0.139226	0
237	428	0.138494	0
238	429	0.137863	0
239	430	0.136821	0
240	431	0.135266	0
241	432	0.133296	0
242	433	0.131539	0
243	434	0.129651	0
244	435	0.12808	0
245	436	0.126631	0
246	437	0.125314	0
247	438	0.124399	0
248	439	0.123937	0
249	440	0.123905	0
250	441	0.12412	0
251	442	0.12455	0
252	443	0.125418	0
253	444	0.126264	0
254	445	0.127443	0
255	446	0.128705	0
256	447	0.129653	0
257	448	0.130774	0
258	449	0.131383	0
259	450	0.131592	0
260	451	0.131995	0
261	452	0.132216	0
262	453	0.132201	0
263	454	0.132618	0
264	455	0.133353	0
265	456	0.133759	0
266	457	0.13393	0
267	458	0.134472	0
268	459	0.135075	0
269	460	0.135982	0
270	461	0.137152	0
271	462	0.138455	0
272	463	0.139691	0
273	464	0.140599	0
274	465	0.141055	0
275	466	0.141183	0
276	467	0.141006	0
277	468	0.140465	0
278	469	0.13983	0
279	470	0.139196	0
280	471	0.138194	0
281	472	0.137307	0
282	473	0.136847	0
283	474	0.136496	0
284	475	0.136383	0
285	476	0.136514	0
286	477	0.136666	0
287	478	0.136667	0
288	479	0.136899	0
289	480	0.137691	0
290	481	0.138086	0
291	482	0.138877	0
292	483	0.13957	0
293	484	0.140404	0
294	485	0.140957	0
295	486	0.141117	0
296	487	0.140502	0
297	488	0.140086	0
298	489	0.139565	0
299	490	0.13935	0
300	491	0.13961	0
301	492	0.139875	0
302	493	0.140408	0
303	494	0.140599	0
304	495	0.141077	0
305	496	0.141456	0
306	497	0.142056	0
307	498	0.142783	0
308	499	0.143714	0
309	500	0.143955	0
310	501	0.144839	0
311	502	0.146112	0
312	503	0.147439	0
313	504	0.148958	0
314	505	0.15026	0
315	506	0.152042	0
316	507	0.153621	0
317	508	0.154932	0
318	509	0.156029	0
319	510	0.157227	0
320	511	0.158215	0
321	512	0.159147	0
322	513	0.159885	0
323	514	0.160156	0
324	515	0.160295	0
325	516	0.160139	0
326	517	0.160187	0
327	518	0.159962	0
328	519	0.159902	0
329	520	0.159993	0
330	521	0.159915	0
331	522	0.159856	0
332	523	0.160547	0
333	524	0.160949	0
334	525	0.161337	0
335	526	0.161986	0
336	527	0.162628	0
337	528	0.163375	0
338	529	0.163975	0
339	530	0.164589	0
340	531	0.165302	0
341	532	0.166063	0
342	533	0.167053	0
343	534	0.167825	0
344	535	0.168565	0
345	536	0.16906	0
346	537	0.169549	0
347	538	0.170218	0
348	539	0.171004	0
349	540	0.172082	0
350	541	0.172986	0
351	542	0.173896	0
352	543	0.174572	0
353	544	0.175236	0
354	545	0.175444	0
355	546	0.175468	0
356	547	0.175809	0
357	548	0.176184	0
358	549	0.176355	0
359	550	0.176758	0
360	551	0.176943	0
361	552	0.17737	0
362	553	0.177937	0
363	554	0.178721	0
364	555	0.179241	0
