Start_Pos	End_Pos	Discriminant_Value	Distance from cutoff
2956	3147	0.191439	-0.0485608
2957	3148	0.193073	-0.0469273
2958	3149	0.194561	-0.0454388
2959	3150	0.19629	-0.0437105
2960	3151	0.197852	-0.0421475
2961	3152	0.199303	-0.0406972
2962	3153	0.200598	-0.0394019
2963	3154	0.201758	-0.0382422
2964	3155	0.202834	-0.037166
2965	3156	0.203746	-0.0362541
2966	3157	0.204561	-0.0354388
2967	3158	0.205086	-0.0349141
2968	3159	0.205532	-0.0344684
2969	3160	0.205853	-0.0341468
2970	3161	0.205936	-0.0340641
2971	3162	0.206024	-0.0339759
2972	3163	0.205986	-0.034014
2973	3164	0.205803	-0.0341968
2974	3165	0.205465	-0.0345348
2975	3166	0.20505	-0.0349499
2976	3167	0.204562	-0.0354375
2977	3168	0.203856	-0.0361442
2978	3169	0.202917	-0.0370826
2979	3170	0.2019	-0.0380998
2980	3171	0.200826	-0.0391745
2981	3172	0.199776	-0.040224
2982	3173	0.198723	-0.0412772
2983	3174	0.197498	-0.0425021
2984	3175	0.195877	-0.0441226
2985	3176	0.194188	-0.0458121
2986	3177	0.192417	-0.0475826
2987	3178	0.190809	-0.0491908
3297	3488	0.190471	-0.0495287
3298	3489	0.19164	-0.0483605
3299	3490	0.192725	-0.0472753
3300	3491	0.193743	-0.0462568
3301	3492	0.194647	-0.0453529
3302	3493	0.195478	-0.0445217
3303	3494	0.196228	-0.0437716
3304	3495	0.196886	-0.0431139
3305	3496	0.1975	-0.0424998
3306	3497	0.198012	-0.0419884
3307	3498	0.198454	-0.0415464
3308	3499	0.198871	-0.0411285
3309	3500	0.199261	-0.0407386
3310	3501	0.199601	-0.0403991
3311	3502	0.19986	-0.0401398
3312	3503	0.199976	-0.0400241
3313	3504	0.200008	-0.0399923
3314	3505	0.199892	-0.0401077
3315	3506	0.199783	-0.0402175
3316	3507	0.199607	-0.0403928
3317	3508	0.199298	-0.0407016
3318	3509	0.198904	-0.0410964
3319	3510	0.198409	-0.0415913
3320	3511	0.197949	-0.0420509
3321	3512	0.197473	-0.0425272
3322	3513	0.19695	-0.0430502
3323	3514	0.196317	-0.0436827
3324	3515	0.195581	-0.0444195
3325	3516	0.194773	-0.045227
3326	3517	0.19397	-0.0460296
3327	3518	0.192917	-0.0470832
3328	3519	0.191808	-0.048192
3329	3520	0.190603	-0.0493971
4343	4534	0.190452	-0.0495481
4344	4535	0.190946	-0.0490541
4345	4536	0.191453	-0.0485474
4346	4537	0.191926	-0.0480737
4347	4538	0.192356	-0.0476437
4348	4539	0.192744	-0.047256
4349	4540	0.193136	-0.0468636
4350	4541	0.193535	-0.0464651
4351	4542	0.19392	-0.0460802
4352	4543	0.194316	-0.0456845
4353	4544	0.194709	-0.0452907
4354	4545	0.195075	-0.0449248
4355	4546	0.195472	-0.0445283
4356	4547	0.195868	-0.0441323
4357	4548	0.196255	-0.0437448
4358	4549	0.1966	-0.0433995
4359	4550	0.196937	-0.0430628
4360	4551	0.197254	-0.0427456
4361	4552	0.197537	-0.042463
4362	4553	0.197815	-0.0421847
4363	4554	0.198066	-0.0419344
4364	4555	0.198321	-0.0416787
4365	4556	0.198555	-0.0414447
4366	4557	0.198792	-0.0412076
4367	4558	0.199016	-0.0409844
4368	4559	0.199227	-0.0407732
4369	4560	0.199431	-0.0405688
4370	4561	0.199616	-0.0403841
4371	4562	0.199809	-0.0401914
4372	4563	0.199995	-0.0400052
4373	4564	0.200155	-0.0398452
4374	4565	0.200301	-0.0396987
4375	4566	0.200403	-0.0395969
4376	4567	0.200529	-0.0394709
4377	4568	0.200688	-0.0393116
4378	4569	0.200848	-0.0391524
4379	4570	0.201018	-0.038982
4380	4571	0.201141	-0.0388594
4381	4572	0.201269	-0.0387313
4382	4573	0.201391	-0.0386088
4383	4574	0.201491	-0.0385094
4384	4575	0.201596	-0.0384036
4385	4576	0.20169	-0.03831
4386	4577	0.201781	-0.0382193
4387	4578	0.201841	-0.038159
4388	4579	0.20193	-0.0380704
4389	4580	0.20202	-0.0379799
4390	4581	0.20213	-0.0378701
4391	4582	0.202225	-0.0377747
4392	4583	0.202323	-0.0376774
4393	4584	0.204623	-0.0353768
4394	4585	0.206886	-0.0331143
4395	4586	0.209	-0.0309997
4396	4587	0.211041	-0.0289595
4397	4588	0.212992	-0.0270083
4398	4589	0.214684	-0.0253164
4399	4590	0.216283	-0.0237165
4400	4591	0.217755	-0.022245
4401	4592	0.219085	-0.0209149
4402	4593	0.220343	-0.0196574
4403	4594	0.221482	-0.0185183
4404	4595	0.222475	-0.0175251
4405	4596	0.223486	-0.0165144
4406	4597	0.224402	-0.0155976
4407	4598	0.22516	-0.0148397
4408	4599	0.225805	-0.0141952
4409	4600	0.226347	-0.0136534
4410	4601	0.226764	-0.013236
4411	4602	0.227135	-0.0128645
4412	4603	0.22745	-0.0125495
4413	4604	0.227718	-0.012282
4414	4605	0.227917	-0.0120829
4415	4606	0.228021	-0.0119788
4416	4607	0.228049	-0.0119507
4417	4608	0.228015	-0.0119848
4418	4609	0.227812	-0.0121885
4419	4610	0.227527	-0.0124734
4420	4611	0.227124	-0.0128765
4421	4612	0.226617	-0.0133829
4422	4613	0.226046	-0.0139538
4423	4614	0.225411	-0.0145889
4424	4615	0.224703	-0.0152971
4425	4616	0.223951	-0.0160493
4426	4617	0.223136	-0.0168637
4427	4618	0.222176	-0.0178237
4428	4619	0.221122	-0.0188785
4429	4620	0.220003	-0.0199969
4430	4621	0.218802	-0.0211985
4431	4622	0.217555	-0.022445
4432	4623	0.216233	-0.0237666
4433	4624	0.214796	-0.0252042
4434	4625	0.213434	-0.0265661
4435	4626	0.212	-0.0279999
4436	4627	0.210486	-0.0295141
4437	4628	0.208851	-0.0311489
4438	4629	0.207303	-0.0326966
4439	4630	0.205665	-0.0343353
4440	4631	0.203944	-0.0360558
4441	4632	0.202141	-0.0378593
4442	4633	0.200306	-0.0396945
4443	4634	0.198399	-0.0416007
4444	4635	0.196431	-0.0435688
4445	4636	0.194389	-0.0456113
4446	4637	0.192268	-0.0477318
4447	4638	0.190055	-0.0499452
6649	6840	0.190374	-0.0496264
6650	6841	0.190828	-0.0491724
6651	6842	0.191262	-0.048738
6652	6843	0.191691	-0.0483094
6653	6844	0.192131	-0.047869
6654	6845	0.192539	-0.047461
6655	6846	0.192969	-0.0470309
6656	6847	0.193421	-0.0465786
6657	6848	0.193849	-0.0461514
6658	6849	0.194291	-0.0457086
6659	6850	0.194727	-0.0452735
6660	6851	0.195158	-0.044842
6661	6852	0.195566	-0.0444343
6662	6853	0.195999	-0.0440013
6663	6854	0.19641	-0.0435897
6664	6855	0.196844	-0.0431562
6665	6856	0.19721	-0.0427903
6666	6857	0.19758	-0.0424196
6667	6858	0.197965	-0.0420347
6668	6859	0.198356	-0.0416439
6669	6860	0.19871	-0.0412904
6670	6861	0.19901	-0.0409902
6671	6862	0.199299	-0.0407006
6672	6863	0.199576	-0.0404243
6673	6864	0.199879	-0.0401213
6674	6865	0.200184	-0.0398165
6675	6866	0.200502	-0.039498
6676	6867	0.20081	-0.0391903
6677	6868	0.201092	-0.038908
6678	6869	0.201361	-0.0386388
6679	6870	0.201625	-0.0383746
6680	6871	0.201872	-0.0381281
6681	6872	0.202089	-0.0379114
6682	6873	0.202298	-0.0377023
6683	6874	0.202499	-0.0375011
6684	6875	0.202701	-0.0372995
6685	6876	0.202928	-0.0370716
6686	6877	0.203199	-0.0368014
6687	6878	0.203478	-0.0365222
6688	6879	0.203774	-0.0362262
6689	6880	0.204049	-0.0359513
6690	6881	0.204306	-0.0356937
6691	6882	0.204538	-0.0354624
6692	6883	0.204716	-0.0352843
6693	6884	0.204873	-0.035127
6694	6885	0.205078	-0.0349216
6695	6886	0.20532	-0.0346798
