Start_Pos	End_Pos	Discriminant_Value	Is_Mosaic
1	96	-0.0113205	0
2	97	-0.0181853	0
3	98	-0.0225046	0
4	99	-0.0246165	0
5	100	-0.0248593	0
6	101	-0.0235712	0
7	102	-0.0210903	0
8	103	-0.0177548	0
9	104	-0.0141241	0
10	105	-0.00955019	0
11	106	-0.00620086	0
12	107	-0.00316464	0
13	108	-0.00241274	0
14	109	-0.00173701	0
15	110	-0.00277394	0
16	111	-0.00280921	0
17	112	-0.00375793	0
18	113	-0.00429981	0
19	114	-0.00421532	0
20	115	-0.00349705	0
21	116	-0.00193829	0
22	117	0.000927745	0
23	118	0.00295767	0
24	119	0.00474683	0
25	120	0.00615681	0
26	121	0.00666332	0
27	122	0.00638446	0
28	123	0.00571272	0
29	124	0.00368076	0
30	125	0.000347804	0
31	126	-0.00301892	0
32	127	-0.00486457	0
33	128	-0.00573614	0
34	129	-0.00494909	0
35	130	-0.00411113	0
36	131	-0.00295403	0
37	132	-0.00319877	0
38	133	-0.00230328	0
39	134	-0.00157263	0
40	135	-0.00120665	0
41	136	-0.0014303	0
42	137	-0.00280662	0
43	138	-0.00551438	0
44	139	-0.00857303	0
45	140	-0.0101687	0
46	141	-0.0101869	0
47	142	-0.0117969	0
48	143	-0.0116819	0
49	144	-0.0121847	0
50	145	-0.0107369	0
51	146	-0.00891892	0
52	147	-0.00573754	0
53	148	-0.00318636	0
54	149	-0.000303416	0
55	150	0.0011385	0
56	151	0.00178119	0
57	152	-0.00115246	0
58	153	-0.00389639	0
59	154	-0.00637458	0
60	155	-0.00956746	0
61	156	-0.0132301	0
62	157	-0.0135682	0
63	158	-0.0132265	0
64	159	-0.0101516	0
65	160	-0.00509956	0
66	161	0.000683137	0
67	162	0.00607043	0
68	163	0.0103742	0
69	164	0.0138617	0
70	165	0.0168514	0
71	166	0.0170352	0
72	167	0.0177386	0
73	168	0.0182868	0
74	169	0.0182868	0
75	170	0.0189225	0
76	171	0.0205742	0
77	172	0.0222221	0
78	173	0.0235668	0
79	174	0.0247825	0
80	175	0.0233462	0
81	176	0.0219372	0
82	177	0.0186816	0
83	178	0.0175414	0
84	179	0.0151922	0
85	180	0.0116867	0
86	181	0.00797717	0
87	182	0.00512772	0
88	183	0.0012036	0
89	184	-0.00230431	0
90	185	-0.00431146	0
91	186	-0.0052142	0
92	187	-0.00414032	0
93	188	-0.00192485	0
94	189	0.00395161	0
95	190	0.0133838	0
96	191	0.0212554	0
97	192	0.0294072	0
98	193	0.033331	0
99	194	0.0353527	0
100	195	0.03538	0
101	196	0.0324804	0
102	197	0.0266018	0
103	198	0.019312	0
104	199	0.0130537	0
105	200	0.00864517	0
106	201	0.00682277	0
107	202	0.00618364	0
108	203	0.0106781	0
109	204	0.0166264	0
110	205	0.0213696	0
111	206	0.0270076	0
112	207	0.0303355	0
113	208	0.0341519	0
114	209	0.0369778	0
115	210	0.0382595	0
116	211	0.0392216	0
117	212	0.0389968	0
118	213	0.0393707	0
119	214	0.0395524	0
120	215	0.0391389	0
121	216	0.0384258	0
122	217	0.0389193	0
123	218	0.0399908	0
124	219	0.0412672	0
125	220	0.0430347	0
126	221	0.0452436	0
127	222	0.0476476	0
128	223	0.0491856	0
129	224	0.0499175	0
130	225	0.0502037	0
131	226	0.0495506	0
132	227	0.0482445	0
133	228	0.0467741	0
134	229	0.0442645	0
135	230	0.0405718	0
136	231	0.0375097	0
137	232	0.0360637	0
138	233	0.0359729	0
139	234	0.0376705	0
140	235	0.0397857	0
141	236	0.0416138	0
142	237	0.0440966	0
143	238	0.0482414	0
144	239	0.0515357	0
145	240	0.0538013	0
146	241	0.054694	0
147	242	0.05471	0
148	243	0.0533369	0
149	244	0.0503862	0
150	245	0.048018	0
151	246	0.0457402	0
152	247	0.0437038	0
153	248	0.0428387	0
154	249	0.0407578	0
155	250	0.0393662	0
156	251	0.040142	0
157	252	0.0406942	0
158	253	0.0393079	0
159	254	0.0374509	0
160	255	0.0346188	0
161	256	0.0312123	0
162	257	0.0268987	0
163	258	0.021326	0
164	259	0.0184599	0
165	260	0.0162907	0
166	261	0.0151643	0
167	262	0.0143989	0
168	263	0.014178	0
169	264	0.0152385	0
170	265	0.0178892	0
171	266	0.0198784	0
172	267	0.0218437	0
173	268	0.0232112	0
174	269	0.0234931	0
175	270	0.0227276	0
176	271	0.0217381	0
177	272	0.0203237	0
178	273	0.0196717	0
179	274	0.0175543	0
180	275	0.0156232	0
181	276	0.0142354	0
182	277	0.0145795	0
183	278	0.015395	0
184	279	0.0175904	0
185	280	0.0211745	0
186	281	0.0235696	0
187	282	0.0249548	0
188	283	0.024925	0
189	284	0.0193825	0
190	285	0.0166369	0
191	286	0.0150675	0
192	287	0.0140592	0
193	288	0.0156472	0
194	289	0.0197734	0
195	290	0.025093	0
196	291	0.0318532	0
197	292	0.040153	0
198	293	0.0493323	0
199	294	0.0576672	0
200	295	0.0626418	0
201	296	0.0645205	0
202	297	0.0632378	0
203	298	0.0588939	0
204	299	0.0582474	0
205	300	0.0570571	0
206	301	0.0553875	0
207	302	0.0537028	0
208	303	0.0521056	0
209	304	0.0499309	0
210	305	0.0481965	0
211	306	0.0469188	0
212	307	0.0448587	0
213	308	0.0425501	0
214	309	0.0400944	0
215	310	0.0380589	0
216	311	0.0369729	0
217	312	0.0358883	0
218	313	0.0342405	0
219	314	0.0319963	0
220	315	0.0285002	0
221	316	0.0248771	0
222	317	0.0221411	0
223	318	0.019938	0
224	319	0.0178158	0
225	320	0.0157878	0
226	321	0.0144035	0
227	322	0.0142517	0
228	323	0.0146366	0
229	324	0.0160568	0
230	325	0.0178961	0
231	326	0.0208003	0
232	327	0.0240969	0
233	328	0.026284	0
234	329	0.02781	0
235	330	0.0294975	0
236	331	0.0317857	0
237	332	0.0333501	0
238	333	0.0337089	0
239	334	0.0326752	0
240	335	0.0320378	0
241	336	0.0318317	0
242	337	0.0307425	0
243	338	0.0301481	0
244	339	0.0291882	0
245	340	0.0294516	0
246	341	0.0302949	0
247	342	0.0314874	0
248	343	0.0328455	0
249	344	0.0346866	0
250	345	0.036724	0
251	346	0.0375319	0
252	347	0.0378789	0
253	348	0.0380367	0
254	349	0.0382141	0
255	350	0.0378632	0
256	351	0.0357974	0
257	352	0.034039	0
258	353	0.0323952	0
259	354	0.0305867	0
260	355	0.0293825	0
261	356	0.0280169	0
262	357	0.0263544	0
263	358	0.0250689	0
264	359	0.0238049	0
265	360	0.0225961	0
266	361	0.0222168	0
267	362	0.0223541	0
268	363	0.0222112	0
269	364	0.0221998	0
270	365	0.0226602	0
271	366	0.0240683	0
272	367	0.0256936	0
273	368	0.0264725	0
274	369	0.0277879	0
275	370	0.0297033	0
276	371	0.0319326	0
277	372	0.0339373	0
278	373	0.0354955	0
279	374	0.0363511	0
280	375	0.0369623	0
281	376	0.0368559	0
282	377	0.0366281	0
283	378	0.0354912	0
284	379	0.0335533	0
285	380	0.031675	0
286	381	0.0285537	0
287	382	0.0248357	0
288	383	0.0222286	0
289	384	0.0199437	0
290	385	0.0166284	0
291	386	0.0128299	0
292	387	0.00920705	0
293	388	0.00603119	0
294	389	0.0036094	0
295	390	0.00177617	0
296	391	0.00145621	0
297	392	0.00135433	0
298	393	0.00116156	0
299	394	0.00150693	0
300	395	0.00112684	0
301	396	0.00142546	0
302	397	0.00185889	0
303	398	0.00214605	0
304	399	0.00217444	0
305	400	0.00320701	0
306	401	0.00467638	0
307	402	0.00609099	0
308	403	0.0074159	0
309	404	0.00845822	0
310	405	0.00972217	0
311	406	0.0115963	0
312	407	0.01183	0
313	408	0.0112569	0
314	409	0.0100169	0
315	410	0.00797713	0
316	411	0.00566885	0
317	412	0.00401565	0
318	413	0.00226783	0
319	414	0.000544119	0
320	415	-0.000666575	0
321	416	-0.00128532	0
322	417	-0.00202836	0
323	418	-0.00341955	0
324	419	-0.00306031	0
325	420	-0.00179619	0
326	421	-0.000786834	0
327	422	-0.000336081	0
328	423	-0.000231034	0
329	424	-0.000484474	0
330	425	-0.000805125	0
331	426	-0.00138293	0
332	427	-0.00267247	0
333	428	-0.00466358	0
334	429	-0.00639201	0
335	430	-0.00803266	0
336	431	-0.0113049	0
337	432	-0.014588	0
338	433	-0.0163099	0
339	434	-0.0185562	0
340	435	-0.0186017	0
341	436	-0.0183979	0
342	437	-0.0186951	0
343	438	-0.0189208	0
344	439	-0.0197356	0
345	440	-0.0200538	0
346	441	-0.0201111	0
347	442	-0.0193462	0
348	443	-0.0196956	0
349	444	-0.0204391	0
350	445	-0.0210153	0
351	446	-0.0202007	0
352	447	-0.0189759	0
353	448	-0.0167979	0
354	449	-0.0128282	0
355	450	-0.00847757	0
356	451	-0.005439	0
357	452	-0.00151253	0
358	453	0.00306653	0
359	454	0.0079718	0
360	455	0.0133736	0
361	456	0.0187025	0
362	457	0.0218697	0
363	458	0.0245967	0
364	459	0.0279589	0
365	460	0.0308768	0
366	461	0.0337201	0
367	462	0.0369509	0
368	463	0.0396258	0
369	464	0.0426203	0
370	465	0.0445065	0
371	466	0.0466165	0
372	467	0.0481223	0
373	468	0.0479575	0
374	469	0.0485012	0
375	470	0.0491527	0
376	471	0.0497422	0
377	472	0.0496152	0
378	473	0.049825	0
379	474	0.051196	0
380	475	0.0534502	0
381	476	0.0573495	0
382	477	0.0616282	0
383	478	0.0658776	0
384	479	0.069154	0
385	480	0.0716046	0
386	481	0.073248	0
387	482	0.0742612	0
388	483	0.0750126	0
389	484	0.0748186	0
390	485	0.0735657	0
391	486	0.0712067	0
392	487	0.0690513	0
393	488	0.0678698	0
394	489	0.0663175	0
395	490	0.0652525	0
396	491	0.0628786	0
397	492	0.0599317	0
398	493	0.0579216	0
399	494	0.0563024	0
400	495	0.0552859	0
401	496	0.0541881	0
402	497	0.0529101	0
403	498	0.0521695	0
404	499	0.0519365	0
405	500	0.0526477	0
406	501	0.0540361	0
407	502	0.055236	0
408	503	0.0561213	0
409	504	0.0568354	0
410	505	0.0571063	0
411	506	0.0576023	0
412	507	0.0584012	0
413	508	0.0588736	0
414	509	0.0593383	0
415	510	0.0639392	0
416	511	0.0649571	0
417	512	0.0634625	0
418	513	0.0591907	0
419	514	0.0534061	0
420	515	0.0447164	0
421	516	0.0337649	0
422	517	0.0223007	0
423	518	0.011749	0
424	519	0.0023998	0
425	520	-0.00588629	0
426	521	-0.0111612	0
427	522	-0.0116918	0
428	523	-0.00863578	0
429	524	-0.00173143	0
430	525	0.00107491	0
431	526	0.00413347	0
432	527	0.0065698	0
433	528	0.00774157	0
434	529	0.00782959	0
435	530	0.00761389	0
436	531	0.00562742	0
437	532	0.002653	0
438	533	-0.000849345	0
439	534	-0.00539545	0
440	535	-0.00894567	0
441	536	-0.0123743	0
442	537	-0.0169784	0
443	538	-0.0218313	0
444	539	-0.0247754	0
445	540	-0.0264209	0
446	541	-0.0287342	0
447	542	-0.0313317	0
448	543	-0.0319244	0
449	544	-0.0334226	0
450	545	-0.0365129	0
451	546	-0.0387151	0
452	547	-0.0413762	0
453	548	-0.0473672	0
454	549	-0.0547491	0
455	550	-0.0635312	0
456	551	-0.0724092	0
457	552	-0.0804081	0
458	553	-0.0856237	0
459	554	-0.0894605	0
460	555	-0.0941199	0
461	556	-0.0970136	0
462	557	-0.0995931	0
463	558	-0.102681	0
464	559	-0.105141	0
465	560	-0.1054	0
466	561	-0.108845	0
467	562	-0.114611	0
468	563	-0.120319	0
469	564	-0.125465	0
470	565	-0.130118	0
471	566	-0.134439	0
472	567	-0.137958	0
473	568	-0.139833	0
474	569	-0.142906	0
475	570	-0.146359	0
476	571	-0.149968	0
477	572	-0.154991	0
478	573	-0.161952	0
479	574	-0.168133	0
480	575	-0.175984	0
481	576	-0.182985	0
482	577	-0.188586	0
483	578	-0.195206	0
484	579	-0.201007	0
485	580	-0.201941	0
486	581	-0.198589	0
487	582	-0.190695	0
488	583	-0.181678	0
489	584	-0.170437	0
490	585	-0.15801	0
491	586	-0.147851	0
492	587	-0.139429	0
493	588	-0.130779	0
494	589	-0.123759	0
495	590	-0.120893	0
496	591	-0.119168	0
497	592	-0.119611	0
498	593	-0.118531	0
499	594	-0.115381	0
500	595	-0.112918	0
501	596	-0.110393	0
502	597	-0.107587	0
503	598	-0.103865	0
504	599	-0.100725	0
505	600	-0.0972604	0
506	601	-0.0937531	0
507	602	-0.0906772	0
508	603	-0.0863225	0
509	604	-0.0852469	0
510	605	-0.0818069	0
511	606	-0.0800056	0
512	607	-0.0782489	0
