Start_Pos	End_Pos	Discriminant_Value	Is_Mosaic
1	96	0.124251	0
2	97	0.123736	0
3	98	0.123203	0
4	99	0.122653	0
5	100	0.122085	0
6	101	0.1215	0
7	102	0.120897	0
8	103	0.120276	0
9	104	0.119638	0
10	105	0.118983	0
11	106	0.11831	0
12	107	0.117619	0
13	108	0.116093	0
14	109	0.114564	0
15	110	0.113336	0
16	111	0.112602	0
17	112	0.112209	0
18	113	0.11135	0
19	114	0.110625	0
20	115	0.110423	0
21	116	0.111054	0
22	117	0.111897	0
23	118	0.113635	0
24	119	0.11549	0
25	120	0.117212	0
26	121	0.119102	0
27	122	0.121314	0
28	123	0.123707	0
29	124	0.126359	0
30	125	0.129266	0
31	126	0.132012	0
32	127	0.134439	0
33	128	0.136412	0
34	129	0.13806	0
35	130	0.139395	0
36	131	0.141003	0
37	132	0.142342	0
38	133	0.14309	0
39	134	0.143702	0
40	135	0.143599	0
41	136	0.14317	0
42	137	0.142774	0
43	138	0.141608	0
44	139	0.140784	0
45	140	0.13967	0
46	141	0.138436	0
47	142	0.136988	0
48	143	0.135578	0
49	144	0.134688	0
50	145	0.134222	0
51	146	0.133867	0
52	147	0.13357	0
53	148	0.133044	0
54	149	0.132867	0
55	150	0.132909	0
56	151	0.133307	0
57	152	0.133864	0
58	153	0.135044	0
59	154	0.135882	0
60	155	0.136812	0
61	156	0.137767	0
62	157	0.138573	0
63	158	0.139555	0
64	159	0.140608	0
65	160	0.141354	0
66	161	0.142634	0
67	162	0.143699	0
68	163	0.144928	0
69	164	0.146103	0
70	165	0.14719	0
71	166	0.147792	0
72	167	0.148338	0
73	168	0.148337	0
74	169	0.148084	0
75	170	0.147725	0
76	171	0.147589	0
77	172	0.147344	0
78	173	0.146439	0
79	174	0.145479	0
80	175	0.144844	0
81	176	0.144601	0
82	177	0.1448	0
83	178	0.145205	0
84	179	0.145744	0
85	180	0.146156	0
86	181	0.146118	0
87	182	0.146271	0
88	183	0.146388	0
89	184	0.146819	0
90	185	0.146685	0
91	186	0.146237	0
92	187	0.145252	0
93	188	0.14398	0
94	189	0.142907	0
95	190	0.141049	0
96	191	0.139159	0
97	192	0.136772	0
98	193	0.134352	0
99	194	0.131865	0
100	195	0.129186	0
101	196	0.127224	0
102	197	0.126016	0
103	198	0.125327	0
104	199	0.124487	0
105	200	0.123764	0
106	201	0.123209	0
107	202	0.122892	0
108	203	0.122619	0
109	204	0.122637	0
110	205	0.12258	0
111	206	0.122931	0
112	207	0.122772	0
113	208	0.12288	0
114	209	0.123673	0
115	210	0.124586	0
116	211	0.124949	0
117	212	0.124345	0
118	213	0.124028	0
119	214	0.122853	0
