Start_Pos	End_Pos	Discriminant_Value	Is_Mosaic
1	96	-0.0239645	0
2	97	-0.0221952	0
3	98	-0.0204948	0
4	99	-0.0188634	0
5	100	-0.0173009	0
6	101	-0.0158075	0
7	102	-0.014383	0
8	103	-0.0130276	0
9	104	-0.0117411	0
10	105	-0.0105236	0
11	106	-0.00937508	0
12	107	-0.00829554	0
13	108	-0.0069767	0
14	109	-0.00527351	0
15	110	-0.0041507	0
16	111	-0.00274686	0
17	112	-0.00190371	0
18	113	-0.000558635	0
19	114	-0.000569586	0
20	115	0.000239421	0
21	116	0.00113659	0
22	117	0.00175307	0
23	118	0.00245814	0
24	119	0.00278921	0
25	120	0.00304731	0
26	121	0.00258786	0
27	122	0.00241022	0
28	123	0.00205516	0
29	124	0.00146719	0
30	125	0.00121133	0
31	126	0.000418496	0
32	127	-4.49959e-05	0
33	128	-0.00113795	0
34	129	-0.00199811	0
35	130	-0.00309817	0
36	131	-0.00333984	0
37	132	-0.00350344	0
38	133	-0.00354153	0
39	134	-0.00403932	0
40	135	-0.00445161	0
41	136	-0.00549875	0
42	137	-0.0051874	0
43	138	-0.00629943	0
44	139	-0.00715401	0
45	140	-0.00830717	0
46	141	-0.00897293	0
47	142	-0.00954381	0
48	143	-0.00954151	0
49	144	-0.00882824	0
50	145	-0.00737524	0
51	146	-0.00586443	0
52	147	-0.00398677	0
53	148	-0.00433623	0
54	149	-0.00477369	0
55	150	-0.00523819	0
56	151	-0.00620056	0
57	152	-0.0068247	0
58	153	-0.00695041	0
59	154	-0.00733935	0
60	155	-0.00750068	0
61	156	-0.00675446	0
62	157	-0.00553457	0
63	158	-0.0039977	0
64	159	-0.00319851	0
65	160	-0.00299658	0
66	161	-0.000756351	0
67	162	0.0015582	0
68	163	0.0048047	0
69	164	0.00811833	0
70	165	0.0118767	0
71	166	0.0147633	0
72	167	0.0182708	0
73	168	0.0210638	0
74	169	0.0226968	0
75	170	0.0226021	0
76	171	0.0223702	0
77	172	0.0222623	0
78	173	0.021203	0
79	174	0.0215088	0
80	175	0.0208897	0
81	176	0.0195816	0
82	177	0.0182243	0
83	178	0.0170975	0
84	179	0.0139552	0
85	180	0.0103387	0
86	181	0.00588153	0
87	182	0.00259298	0
88	183	0.000592738	0
89	184	-0.00136268	0
90	185	-0.00078478	0
91	186	0.00210735	0
92	187	0.00516678	0
93	188	0.0089202	0
94	189	0.0127564	0
95	190	0.0159766	0
96	191	0.0185397	0
97	192	0.0203153	0
98	193	0.0215659	0
99	194	0.022351	0
100	195	0.0229844	0
101	196	0.0237492	0
102	197	0.023206	0
103	198	0.0219423	0
104	199	0.0209006	0
105	200	0.0199639	0
106	201	0.0180854	0
107	202	0.0171571	0
